frame id	detection id	hamming distance	distance	x	y	z	yaw	pitch	roll
23	123	0	3.81664	3.44309	1.64091	0.13878	1.37308	-0.00395881	1.69238
23	8	0	1.6908	1.46224	0.822495	-0.210134	0.126236	-0.113088	-1.04045
23	9	0	1.64486	1.50918	0.614471	-0.224388	-0.251455	-0.320461	-1.11502
23	10	0	1.71022	1.61939	0.448118	-0.318738	-0.691006	-0.486677	-1.28576
23	11	0	1.56009	1.30197	0.783424	-0.353557	0.134922	-0.115068	-0.622309
23	124	0	7.56278	6.60565	-3.13328	-1.93484	-3.0596	0.269622	0.841986
23	203	0	7.25737	6.4667	-2.64667	-1.9612	3.09769	0.210965	1.03571
23	15	0	1.49592	1.2888	0.545259	-0.528646	0.040796	-0.569796	-0.167106
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
24	129	0	3.76101	3.72858	-0.0340628	0.49169	-3.03578	0.0178912	-1.38872
24	123	0	3.8167	3.44315	1.64095	0.138782	1.37293	-0.00505445	1.69228
24	8	0	1.68935	1.46077	0.82211	-0.210271	0.126432	-0.11271	-1.03964
24	9	0	1.64496	1.50913	0.614737	-0.224758	-0.252118	-0.319852	-1.11411
24	10	0	1.71018	1.61923	0.448246	-0.319182	-0.690512	-0.485686	-1.2843
24	11	0	1.55934	1.30104	0.783343	-0.353875	0.134677	-0.114476	-0.622817
24	124	0	7.57246	6.61413	-3.13672	-1.93814	-2.43319	-0.92567	0.158102
24	203	0	7.27766	6.48479	-2.65406	-1.96669	3.09691	0.204626	1.03258
24	15	0	1.49551	1.28811	0.545312	-0.529118	0.0404174	-0.568961	-0.165187
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
25	129	0	3.76064	3.72821	-0.0340637	0.491657	-3.03561	0.0189087	-1.38882
25	123	0	3.81597	3.44249	1.64062	0.138744	1.37372	-0.00529637	1.69244
25	8	0	1.68762	1.45903	0.821588	-0.210445	0.126456	-0.111067	-1.03872
25	9	0	1.64384	1.50793	0.614576	-0.225053	-0.251842	-0.320876	-1.11289
25	10	0	1.70944	1.61841	0.448162	-0.319511	-0.689753	-0.484638	-1.2824
25	11	0	1.55858	1.3	0.783353	-0.354315	0.135107	-0.113228	-0.622018
25	124	0	7.60679	6.64413	-3.15093	-1.94688	-2.43057	-0.919413	0.167422
25	203	0	7.28743	6.49349	-2.65762	-1.96934	3.09886	0.204634	1.0306
25	15	0	1.49463	1.28693	0.545295	-0.529522	0.0420187	-0.564924	-0.164095
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
26	129	0	3.76109	3.72866	-0.0340764	0.491706	-3.03555	0.0173532	-1.38863
26	123	0	3.81528	3.44187	1.64034	0.138719	1.37299	-0.00528082	1.69272
26	8	0	1.6865	1.45781	0.821377	-0.210725	0.126865	-0.111719	-1.0381
26	9	0	1.64217	1.50622	0.614233	-0.225288	-0.251561	-0.321186	-1.11232
26	10	0	1.70655	1.61555	0.447478	-0.319487	-0.690314	-0.485706	-1.28215
26	11	0	1.55803	1.29916	0.783412	-0.354809	0.134231	-0.112808	-0.620756
26	124	0	7.59169	6.63093	-3.14471	-1.94305	-2.42541	-0.921204	0.167769
26	203	0	7.2665	6.47483	-2.64998	-1.9637	3.09552	0.205082	1.0342
26	15	0	1.49355	1.2856	0.545098	-0.529912	0.0419591	-0.569346	-0.163671
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
27	129	0	3.75872	3.72631	-0.0340115	0.491386	-3.03526	0.0163876	-1.38874
27	123	0	3.81591	3.44243	1.64062	0.138766	1.37266	-0.00608935	1.69305
27	8	0	1.68615	1.45727	0.821506	-0.211174	0.125726	-0.110674	-1.03655
27	10	0	1.70663	1.6155	0.447519	-0.320121	-0.689664	-0.485903	-1.28048
27	11	0	1.55687	1.29781	0.783172	-0.355228	0.133533	-0.113368	-0.62043
27	124	0	7.59329	6.63233	-3.14592	-1.94254	-3.05693	0.264906	0.835494
27	203	0	7.23504	6.44682	-2.63849	-1.95518	3.09426	0.211793	1.03925
27	15	0	1.49212	1.28388	0.544817	-0.530322	0.0404618	-0.569296	-0.160315
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
28	129	0	3.75976	3.72734	-0.0340228	0.491502	-3.03612	0.0132638	-1.38855
28	123	0	3.82017	3.44626	1.64246	0.139048	1.37103	-0.00428134	1.69316
28	8	0	1.68516	1.45619	0.821313	-0.211468	0.125557	-0.109505	-1.03573
28	9	0	1.63861	1.50266	0.613254	-0.225809	-0.252021	-0.319427	-1.11061
28	10	0	1.70434	1.61322	0.446915	-0.320239	-0.690782	-0.486118	-1.2805
28	11	0	1.55574	1.29647	0.782964	-0.355615	0.133838	-0.110976	-0.620149
28	124	0	7.57483	6.61622	-3.13825	-1.93781	-3.05629	0.269305	0.840913
28	203	0	7.23783	6.44928	-2.63954	-1.95593	3.09319	0.208973	1.03922
28	15	0	1.49198	1.28331	0.545075	-0.531066	0.0423911	-0.563516	-0.160463
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
29	129	0	3.75897	3.72655	-0.0340782	0.491446	-3.03477	0.0190766	-1.38898
29	123	0	3.81894	3.4452	1.64183	0.138929	1.37421	-0.00458781	1.69166
29	8	0	1.68414	1.45516	0.820956	-0.211792	0.125019	-0.108273	-1.03477
29	9	0	1.63734	1.50139	0.612835	-0.226135	-0.251419	-0.31856	-1.10965
29	10	0	1.7045	1.61329	0.446883	-0.320839	-0.689393	-0.486394	-1.27703
29	11	0	1.55449	1.2951	0.782566	-0.355999	0.133648	-0.111267	-0.61946
29	124	0	7.59131	6.63064	-3.14505	-1.94197	-3.05521	0.267428	0.835729
29	203	0	7.32285	6.52503	-2.67053	-1.97895	3.10702	0.206873	1.02332
