frame id	detection id	hamming distance	distance	x	y	z	yaw	pitch	roll
20	15	0	1.72176	1.63447	0.339155	-0.421812	-0.351977	-0.028558	-0.159711
20	17	0	1.87293	1.68558	0.59261	-0.561685	-0.293312	0.418083	0.283873
20	20	0	2.04124	1.79525	0.60995	-0.756121	-0.304321	0.408038	0.728357
20	22	0	1.9198	1.75772	0.188077	-0.748784	0.248073	-0.25633	0.694559
20	21	0	1.9529	1.74369	0.401639	-0.782317	-0.0154694	0.0714025	0.664752
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
21	129	1	3.74607	3.66571	-0.488837	0.597198	-3.0611	-0.122091	-1.40608
21	123	0	3.85277	3.64635	1.21063	0.286921	1.34282	0.0605407	1.55983
21	7	0	2.06234	1.98958	0.542483	-0.022784	0.147606	0.59256	-1.21857
21	8	0	1.92179	1.88833	0.354715	-0.0409946	-0.294465	0.404638	-0.998405
21	9	0	1.84403	1.83069	0.173113	-0.138082	-0.652052	0.15031	-0.894206
21	11	0	1.80532	1.73909	0.453484	-0.170602	-0.290405	0.406656	-0.571726
21	10	0	1.85537	1.83116	0.0283905	-0.297346	-0.988399	-0.129381	-0.890237
21	14	0	1.78581	1.66557	0.537936	-0.354422	-0.287127	0.419292	-0.145803
21	15	0	1.72157	1.63385	0.340304	-0.422504	-0.350922	-0.024188	-0.157041
21	17	0	1.8743	1.68629	0.593933	-0.562734	-0.292028	0.419377	0.283523
21	20	0	2.03899	1.79284	0.609983	-0.755723	-0.303378	0.409731	0.730402
21	22	0	1.91917	1.75683	0.1889	-0.749036	0.248914	-0.255039	0.696156
21	21	0	1.95494	1.74512	0.402808	-0.783646	-0.0153952	0.0719922	0.665271
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
22	129	1	3.74396	3.66369	-0.488298	0.596828	-3.0618	-0.119109	-1.40613
22	123	0	3.85609	3.64947	1.21175	0.287158	1.34359	0.0642883	1.55988
